name;phe;emoji
Pavo, piel entera (clara y oscura), con solución añadida, cruda;309;🌱
Pavo entero, carne ligera, solo carne, con solución añadida, cocido, asado;869;🌱
Pavo, entero con piel (claro y oscuro), con solución añadida, asado;557;🌱
Pavo, entero, solo carne, con solución añadida, crudo;673;🌱
Pollo, carne oscura, muslo, carne y piel, con solución añadida, crudo;609;🌱
Pavo entero, carne ligera, solo carne, con solución añadida, crudo;694;🌱
Pollo, carne oscura, muslo, carne y piel, con solución añadida, cocido, asado;888;🌱
Pollo, carne oscura, muslo, carne y piel, con solución añadida, cocido, estofado;802;🌱
Pollo, carne oscura, muslo, solo carne, con solución añadida, cocido, estofado;919;🌱
Pollo, carne oscura, muslo, solo carne, con solución añadida, cocido, asado;1012;🌱
Pollo, carne oscura, muslo, solo carne, con solución añadida, cocido, estofado;918;🌱
Pollo, carne oscura, muslo, carne y piel, con solución añadida, crudo;648;🌱
Pollo, carne oscura, muslo, solo carne, con solución añadida, crudo;735;🌱
Pollo, piel (muslos y muslos), cocido, estofado;444;🌱
Pollo, a la parrilla o frito, carne oscura, muslo, solo carne, cocido, estofado;903;🌱
Pollo, piel (muslos y muslos), crudo;291;🌱
Pollo, asados o fritos, carne oscura, muslo, solo carne, cocido, estofado;956;🌱
Pavo, molido, 93 % magro, 7 % de grasa, crudo;729;🌱
Pavo, molido, sin grasa, hamburguesas, asado;113;🌱
Pavo, molido, 93 % magro, 7 % de grasa, se desmorona a la parrilla;1056;🍗
Avestruz, redondo, crudo;908;🥩
Pavo, molido, sin grasa, crudo;915;🌱
Pavo, molido, sin grasa, desmenuzado a la parrilla;1233;🌱
Avestruz, lomo, crudo;911;🍖
Avestruz, ostra, cocida;1189;🌱
Avestruz, sin puntas, crudo;902;🍖
Emu, tambor exterior, crudo;659;🍗
Avestruz, tira interior, crudo;978;🍖
Avestruz, tira interior, cocida;1212;🍖
Avestruz, dentro de la pierna, cocido;1197;🍗
Avestruz, interior de la pata, crudo;924;🍗
Emu, ostra, cruda;651;🍴
Emu, grupa completa, cocinada, asada;961;🌱
Emú, molido, cocido, a la parrilla;811;🍖
Emú, dentro de tambores, cocinado, asado;924;🍗
Emu, tambor interior, crudo;634;🍗
Emú, molido, crudo;65;🍔
Pan, blanco, preparado comercialmente, tostado, bajo en sodio sin sal;444;🌱
Pollo, asador, rostizado, BBQ, alitas, carne y piel;757;🌱
Pastel danés, limón, sin enriquecer;267;🍋
Codorniz, pechuga, solo carne, cruda;98;🌱
Panecillos ingleses, simples, no enriquecidos, con propionato de calcio (incluye masa fermentada);379;🍞
Pastel danés, fruta, no enriquecido (incluye manzana, canela, pasas, fresa);267;🌱
Galletas, integrales, bajas en sal;419;🍞
Galletas, tostadas melba, simples, sin sal;596;🍞
Galletas, mantequilla, preparados comercialmente, no enriquecidos;299;🍪
Galletas con chispas de chocolate, preparadas comercialmente, normales, con alto contenido de grasa, sin enriquecer;261;🌱
Galletas, bizcochos, sin jugo de limón y sin cáscara;511;🍪
Pastel danés, canela, sin enriquecer;348;🥐
Pan, pasas, no enriquecido;361;🍞
Pan, blanco, preparado comercialmente, bajo en sodio, sin sal;404;🌱
Pan, pan de maíz, mezcla seca, sin enriquecer (incluye mezcla para muffins de maíz);343;🍞
Masa para pastel, tipo galleta, preparada según la receta, galleta graham, refrigerada;203;🍪
Pan, pita, blanco, no enriquecido;446;🍞
Crackers, matzá, huevo y cebolla;501;🍞
Masa para tarta, tipo estándar, preparada según receta, sin hornear;288;🥧
Base para pastel, tipo galleta, preparada según la receta, oblea de vainilla, refrigerada;178;🍪
Pan, migas, seco, rallado, sazonado;703;🍞
Galletas, avena, preparadas de receta, sin pasas;351;🍪
Pan, proteína, (incluye gluten), tostado;655;🌱
Galletas con chispas de chocolate, preparadas a partir de receta, hechas con mantequilla;27;🍪
Panecillos, cena, sencillos, preparados a partir de una receta, elaborados con leche baja en grasa (2 %);426;🍞
Envoltorios de wonton (incluye envoltorios de rollos de huevo);486;🥟
Panecillos dulces, canela, masa refrigerada con glaseado;245;🍩
Panecillos dulces, canela, masa refrigerada con glaseado, al horno;266;🍞
Conchas de taco, horneadas;29;🌮
Panecillos, hamburguesa o perrito caliente, de grano mixto;459;🍔
Panecillos, cena, sencillos, preparados comercialmente (incluye dorar y servir);506;🍞
Panecillos, cena, integral;412;🍞
panecillos, francés;422;🍞
Masa de hojaldre;359;🌱
Popovers, mezcla seca, enriquecida;517;🍞
Hojaldre, congelado, listo para hornear;362;🥧
Pastel de calabaza, preparado comercialmente;175;🥧
Pie, crema de vainilla, preparado a partir de receta;224;🥧
Pastel, calabaza, preparado a partir de receta.;219;🥧
Pie, flan de coco, preparado comercialmente;274;🥧
Pastel, pasteles fritos, fruta;138;🍰
Pastel, flan de huevo, preparado comercialmente;269;🥧
Pie, cereza, preparado a partir de receta;124;🍒
Pie, nuez, preparado a partir de receta;25;🥧
Pie, merengue de limón, preparado comercialmente;66;🍋
Pie, crema de plátano, preparado a partir de receta;206;🍌
Pie, arándano, preparado a partir de receta;127;🥧
Panqueques, integrales, mezcla seca, incompletos;634;🌱
Pastel, cereza, preparado comercialmente;99;🍒
Panqueques, dietéticos especiales, mezcla seca;45;🌱
Pie, arándano, preparado comercialmente;86;🥧
Tortitas, trigo sarraceno, mezcla seca, incompleta;488;🌱
Muffins, salvado de trigo, mezcla seca;303;🍞
Panqueques, arándanos, preparados a partir de receta;303;🌱
Panqueques simples, congelados, listos para calentar (incluye suero de leche);214;🌱
Panqueques, simples, mezcla seca, completos (incluye suero de leche);494;🌱
Muffins, salvado de avena;346;🍞
Muffins, arándanos, preparados comercialmente (Incluye mini-muffins);277;🌱
Muffins, arándanos, tipo tostadora;228;🌱
Muffins, sencillos, preparados según la receta, hechos con leche baja en grasa (2 %);342;🌱
Muffins, arándanos, mezcla seca;229;🌱
Tostadas francesas, congeladas, listas para calentar;366;🍞
Muffins, arándanos, preparados a partir de una receta, hechos con leche baja en grasa (2 %);325;🌱
Rosquillas, con levadura, con relleno de gelatina;284;🌱
Muffins, ingleses, integrales;417;🍞
Muffins, inglés, pasas y canela, tostados (incluye manzana y canela);39;:cake:
muffins ingleses de trigo;412;🍞
Rosquillas, con levadura, glaseadas, enriquecidas (incluye bollos de miel);281;🌱
pastelería danesa, queso;402;🥐
Pastel danés, fruta, enriquecido (incluye manzana, canela, pasas, limón, frambuesa, fresa);267;🥐
Pastel danés, canela, enriquecido;348;🥐
Donuts, buñuelos franceses, glaseados;147;🍩
Rosquillas, con levadura, con relleno de crema;311;🌱
Galletas saladas, trigo, sándwich, con relleno de mantequilla de maní;674;🌱
Crutones, sazonados;525;🍞
Galletas, trigo, sandwich, con relleno de queso;472;🍞
galleta, comida;456;🍞
Crutones, simples;586;🍞
Galletas, integrales;48;🍞
Galletas saladas, matzá, integrales;62;🍞
Galletas saladas de centeno tipo sándwich con relleno de queso;442;🍞
Galletas, galletas saladas (incluye ostra, soda, sopa);45;🍞
Galletas, matzá, huevo;624;🍞
Galletas, sándwich de vainilla con relleno de crema;212;🍪
Hojaldre, congelado, listo para hornear, horneado;367;🥮
Galletas saladas, matzá, simples;494;🍞
Galletas, pan crujiente, centeno;403;🍞
Galletas, barquillos de azúcar con relleno de crema, regular;192;🍪
Galletas, sandwich de chocolate, con relleno de nata, dietético especial;213;🌱
Galletas con chispas de chocolate, preparadas comercialmente, dietéticas especiales;191;🌱
Galletas, harina de avena, preparados comercialmente, dietéticos especiales;23;🍪
Galletas, mantequilla de maní, masa refrigerada, horneadas;453;🍪
Galletas, brownies, dry mix, sin azúcar;136;🍪
Galletas, azúcar, masa refrigerada, horneadas;23;🍪
Galletas, mantequilla de maní, preparadas comercialmente, tipo blando;268;🍪
Galletas, mantequilla de maní, preparadas comercialmente, regulares;485;🍪
galletas, melaza;263;🍪
Galletas, harina de avena, preparadas comercialmente, regulares;295;🍪
Galletas, harina de avena, preparadas comercialmente, tipo blando;301;🍪
Galletas, mantequilla de maní, masa refrigerada;412;🍪
galletas, fortuna;203;🍪
Galletas, barras de higo;145;🍪
Galletas, sándwich de chocolate, con relleno de crema, normal, cubiertas de chocolate;176;🍪
Galletas, malvavisco, recubiertas de chocolate (incluye tartas de malvavisco);142;🍪
Galletas, sándwich de chocolate, con relleno de crema, regular;23;🍪
Galletas con chispas de chocolate, preparadas comercialmente, tipo blando;177;🍪
Galletas, obleas de chocolate;308;🍪
Galletas con chispas de chocolate, preparadas comercialmente, regulares, bajas en grasa;282;🌱
Galletas con chispas de chocolate, preparadas comercialmente, regulares, con alto contenido de grasa, enriquecidas;213;🌱
Pastel, blanco, preparado a partir de receta sin glaseado;281;🌱
Galletas, brownies, preparados comercialmente;241;🍪
Pastel, tarta de queso, preparado a partir de mezcla, tipo sin hornear;264;🍰
Pastel, amarillo, preparado a partir de receta sin glaseado;266;🍰
Pastel, tarta de queso, preparados comercialmente;258;:cake:
Pastel, tipo pudín, blanco, enriquecido, mezcla seca;183;🌱
Bizcocho, bizcocho, preparado a partir de receta;374;🌱
Pastel, blanco, mezcla seca, dietético especial (incluye sabor a limón);144;🌱
Torta, libra, preparada comercialmente, mantequilla (incluye fresca y congelada);239;:cake:
Pastel, piña al revés, preparado a partir de receta;173;🍰
Bizcocho, bizcocho, preparado comercialmente;263;🌱
Pastel, blanco, preparado a partir de receta con glaseado de coco;228;🌱
Pastel, pastel de café, queso;352;🍰
Pastel, pastel de crema boston, preparado comercialmente;119;🌱
Pastel, pan de jengibre, mezcla seca;209;🍰
Pastel, pastel de café, canela con cobertura de migas, preparado comercialmente, enriquecido;324;🍰
Pastel, chocolate, preparado a partir de receta sin glaseado;265;🌱
Pastel, pan de jengibre, preparado a partir de receta;195;🍰
Pan, relleno, pan de maíz, mezcla seca;498;🍞
Pan, integral, preparado a partir de receta;403;🍞
Pastel, comida de ángel, mezcla seca, preparado;343;:cake:
Pan, relleno, pan de maíz, mezcla seca, preparado;145;🍞
Pastel, comida de ángel, preparado comercialmente;334;:cake:
Pan, integral, preparado según receta, tostado;442;🍞
Pan, trigo, tostado;315;🍞
Pan, integral, preparado comercialmente, tostado;308;🌱
Pan, pasas, enriquecido, tostado;392;🍞
pan, centeno;411;🍞
Pan, reducido en calorías, salvado de avena;165;🍞
Pan, reducido en calorías, salvado de avena, tostado;196;🌱
Pan, centeno, tostado;451;🍞
Pan, pasas, enriquecido;361;🍞
Pan, salvado de avena;518;🍞
pan, avena;414;🍞
Pan, avena, tostado;45;🍞
Pan, salvado de avena, tostado;57;🍞
Pan, huevo, tostado;522;🍞
pan, huevo;475;🍞
Pan, trigo partido;419;🍞
Galletas, naturales o de suero de leche, preparadas según la receta;347;🍪
Galletas, cereales mixtos, masa refrigerada;305;🌱
Galletas, simples o de suero de leche, masa refrigerada, más grasas;24;🍪
Galletas, simples o de suero de leche, congeladas, horneadas;308;🍪
Bagels, salvado de avena;526;🍞
Bagels, canela y pasas;474;🥯
Bagels, canela y pasas, tostado;51;🥯
Cordero, australiano, importado, fresco, pierna, parte inferior, sin hueso, magra y grasa separables, recortado a 1/8 de grasa, crudo;78;🌱
Cordero, australiano, importado, fresco, chuleta de costilla, a la francesa, deshuesado, con hueso, solo magra separable, recortado a 0 grasa, cocido, a la parrilla;1233;🌱
Cordero, australiano, importado, fresco, costillar, asado, a la francesa, deshuesado, con hueso, magra y grasa separable, reducido a 0 grasa, cocido, asado;965;🌱
Cordero, australiano, importado, fresco, pierna, fondo, sin hueso, magra y grasa separables, recortado a 1/8 de grasa, cocido, asado;1024;🌱
Cordero, australiano, importado, fresco, costillar, asado, a la francesa, con hueso, magra y grasa separable, reducido a 1/8 de grasa, cocido, asado;965;🌱
Cordero, australiano, importado, fresco, lomo, deshuesado, magra y grasa separable, cortado a 1/8 de grasa, crudo;864;🌱
Cordero, australiano, importado, fresco, pierna, sin manitas, con hueso, solo magro separable, cortado a 1/8 de grasa, cocido, asado;1193;🌱
Cordero, australiano, importado, fresco, grasa de costura, crudo;582;🍖
Cordero, australiano, importado, fresco, pierna, sin manitas, con hueso, solo magro separable, cortado a 1/8 de grasa, crudo;859;🌱
Cordero, australiano, importado, fresco, grasa de veta, cocido;513;🌱
Cordero, australiano, importado, fresco, pierna, parte inferior, deshuesado, solo magro separable, cortado a 1/8 de grasa, crudo;828;🌱
Ternera, paletilla, chuleta, magro y grasa separable, cocido, a la parrilla;1038;🌱
Ternera, chambarete, osso buco, magro y grasa separable, cocido, estofado;1127;🌱
Cordero, australiano, importado, fresco, lomo, deshuesado, solo magro separable, cortado a 1/8 de grasa, crudo;871;🌱
Ternera, lomo, chuleta, magro y grasa separable, cocido, a la parrilla;1131;🌱
Ternera, pierna, solo magro separable, cruda;798;🍖
Ternera, chambarete, osso buco, solo magro separable, cocido, estofado;1175;🌱
Ternera, pierna, magra y grasa separable, cruda;778;🌱
Ternera, solo grasa de la veta, cocida;45;🌱
Ternera, lomo, chuleta, solo magro separable, cocido, a la parrilla;12;🌱
Ternera, pierna, parte superior redonda, sin tapa, chuleta, sin hueso, cruda;89;🌱
Cordero, Nueva Zelanda, importado, costillar - totalmente a la francesa, magra y grasa separable, cocido, asado rápido;928;🌱
Cordero, Nueva Zelanda, importado, pierna deshuesada en túnel, chump off, shank off, magro y grasa separable, cocido, asado lento;922;🌱
Cordero, de Nueva Zelanda, importado, costillar - totalmente a la francesa, magra y grasa separable, cruda;783;🌱
Cordero, Nueva Zelanda, importado, chuletas de cuello, magro y grasa separable, cocido, estofado;1124;🌱
Cordero, Nueva Zelanda, importado, paletilla en red, enrollado, deshuesado, magra y grasa separable, cocido, asado lento;845;🌱
Cordero, Nueva Zelanda, importado, chuletas de cuello, magra y grasa separable, cruda;71;🌱
Cordero, Nueva Zelanda, importado, lomo, magra y grasa separable, cocido, frito rápido;1098;🌱
Cordero, Nueva Zelanda, importado, lomo, deshuesado, magra y grasa separable, crudo;845;🌱
Cordero, Nueva Zelanda, importado, pierna trasera, magra y grasa separables, cocido, estofado;1165;🍖
Cordero, Nueva Zelanda, importado, flap, deshuesado, magra y grasa separable, cocido, estofado;807;🌱
Cordero, Nueva Zelanda, importado, flap, deshuesado, magra y grasa separable, cruda;637;🌱
Cordero, Nueva Zelanda, importado, lomo, deshuesado, magra y grasa separable, cocido, asado rápido;1141;🌱
Cordero, Nueva Zelanda, importado, pierna trasera, magra y grasa separable, cruda;724;🌱
Cordero, de Nueva Zelanda, importado, costillar - totalmente a la francesa, solo magro separable, cocido, asado rápido;961;🌱
Cordero, Nueva Zelanda, importado, paletilla en red, enrollado, deshuesado, solo magro separable, crudo;796;🌱
