name;phe;emoji
Poulet, viande brune, pilon, viande et peau, avec solution ajoutée, cuit, rôti;888;🌱
Poulet, viande brune, cuisse, viande et peau, avec solution ajoutée, cuit, braisé;802;🌱
Poulet, viande brune, cuisse, viande uniquement, avec solution ajoutée, cuit, braisé;919;🌱
Poulet, viande brune, pilon, viande uniquement, avec solution ajoutée, cuit, rôti;1012;🌱
Poulet, viande brune, pilon, viande uniquement, avec solution ajoutée, cuit, braisé;918;🌱
Poulet, viande brune, pilon, viande et peau, avec solution ajoutée, cru;648;🌱
Poulet, viande brune, cuisse, viande uniquement, avec solution ajoutée, cru;735;🌱
Poulet, peau (pilons et cuisses), cuit, braisé;444;🌱
Poulet, poulets ou friteuses, viande brune, cuisse, viande seulement, cuit, braisé;903;🌱
Poulet, peau (pilons et cuisses), cru;291;🌱
Poulet, poulets ou friteuses, viande brune, pilon, viande seulement, cuit, braisé;956;🌱
Dinde, hachée, 93 % maigre, 7 % gras, crue;729;🌱
Dinde, hachée, sans gras, galettes, grillée;113;🌱
Dinde, hachée, 93 % de maigre, 7 % de gras, croustillant poêlé;1056;🍗
Autruche, ronde, crue;908;🥩
Dinde, moulue, sans gras, crue;915;🌱
Dinde, hachée, sans gras, croustillante poêlée;1233;🌱
Autruche, filet, cru;911;🍖
Autruche, huître, cuite;1189;🌱
Autruche, pointe parée, crue;902;🍖
Emu, tambour extérieur, brut;659;🍗
Autruche, bande intérieure, brute;978;🍖
Autruche, bande intérieure, cuite;1212;🍖
Autruche, entrejambe, cuite;1197;🍗
Autruche, entrejambe, cru;924;🍗
Emu, huître, cru;651;🍴
Emu, croupe pleine, cuite, grillée;961;🌱
Emu, moulu, cuit, poêlé;811;🍖
Emu, à l'intérieur des tambours, cuit, grillé;924;🍗
Emu, tambour intérieur, brut;634;🍗
Emu, moulu, cru;65;🍔
Pain, blanc, préparé commercialement, grillé, faible en sodium sans sel;444;🌱
Poulet, poulet, rôtisserie, BBQ, aile, viande et peau;757;🌱
Pâte danoise, citron, non enrichie;267;🍋
Caille, poitrine, viande seulement, crue;98;🌱
Muffins anglais, nature, non enrichis, avec propionate de calcium (inclut le levain);379;🍞
Pâte danoise, fruit, non enrichie (comprend pomme, cannelle, raisin sec, fraise);267;🌱
Craquelins, blé entier, faible teneur en sel;419;🍞
Craquelins, biscottes, nature, sans sel;596;🍞
Biscuits, beurre, préparés commercialement, non enrichis;299;🍪
Biscuits, pépites de chocolat, préparés commercialement, réguliers, plus gras, non enrichis;261;🌱
Biscuits, doigts de dame, sans jus de citron ni zeste;511;🍪
Pâte danoise, cannelle, non enrichie;348;🥐
Pain, raisins secs, non enrichi;361;🍞
Pain, blanc, préparé commercialement, faible en sodium, sans sel;404;🌱
Pain, pain de maïs, mélange sec, non enrichi (comprend le mélange de muffins au maïs);343;🍞
Pâte à tarte, type biscuit, préparée à partir de la recette, biscuit Graham, réfrigérée;203;🍪
Pain, pita, blanc, non enrichi;446;🍞
Crackers, matzo, œuf et oignon;501;🍞
Pâte à tarte, de type standard, préparée à partir de la recette, non cuite;288;🥧
Pâte à tarte, type biscuit, préparée à partir de la recette, gaufrette à la vanille, réfrigérée;178;🍪
Pain, chapelure, sec, râpé, assaisonné;703;🍞
Biscuits, flocons d'avoine, préparés à partir de la recette, sans raisins secs;351;🍪
Pain, protéines, (inclut le gluten), grillé;655;🌱
Biscuits, pépites de chocolat, préparés à partir de la recette, faits avec du beurre;27;🍪
Petits pains, dîner, nature, préparés à partir de la recette, faits avec du lait faible en gras (2 %);426;🍞
Emballages Wonton (comprend les emballages pour rouleaux impériaux);486;🥟
Petits pains sucrés, cannelle, pâte réfrigérée avec glaçage;245;🍩
Petits pains sucrés, cannelle, pâte réfrigérée avec glaçage, cuit au four;266;🍞
Coquilles à tacos, cuites au four;29;🌮
Petits pains, hamburger ou hot-dog, céréales mélangées;459;🍔
Petits pains, dîner, nature, préparés commercialement (comprend brunir et servir);506;🍞
Petits pains, dîner, blé entier;412;🍞
Rouleaux, français;422;🍞
pâte phyllo;359;🌱
Popovers, mélange sec, enrichi;517;🍞
Pâte feuilletée, surgelée, prête à cuire;362;🥧
Tarte, citrouille, préparée commercialement;175;🥧
Tarte, crème vanille, préparée à partir de la recette;224;🥧
Tarte, citrouille, préparée à partir de la recette;219;🥧
Tarte, crème de noix de coco, préparée commercialement;274;🥧
Tarte, tartes frites, fruits;138;🍰
Tarte, crème aux œufs, préparée commercialement;269;🥧
Tarte, cerise, préparée à partir de la recette;124;🍒
Tarte, noix de pécan, préparée à partir de la recette;25;🥧
Tarte, citron meringuée, préparée commercialement;66;🍋
Tarte, crème de banane, préparée à partir de la recette;206;🍌
Tarte, myrtille, préparée à partir de la recette;127;🥧
Crêpes, blé entier, mélange sec, incomplet;634;🌱
Tarte, cerise, préparée commercialement;99;🍒
Crêpes, diététiques spéciales, mélange sec;45;🌱
Tarte aux bleuets, préparée commercialement;86;🥧
Crêpes, sarrasin, mélange sec, incomplet;488;🌱
Muffins, son de blé, mélange sec;303;🍞
Crêpes, bleuets, préparées à partir de la recette;303;🌱
Crêpes nature, surgelées, prêtes à réchauffer (y compris le babeurre);214;🌱
Crêpes, nature, mélange sec, complet (comprend le babeurre);494;🌱
Muffins, son d'avoine;346;🍞
Muffins, bleuets, préparés commercialement (comprend les mini-muffins);277;🌱
Muffins, bleuets, type grille-pain;228;🌱
Muffins, nature, préparés à partir de la recette, faits avec du lait faible en gras (2 %);342;🌱
Muffins, bleuets, mélange sec;229;🌱
Pain doré, surgelé, prêt-à-réchauffer;366;🍞
Muffins, bleuets, préparés à partir de la recette, faits avec du lait faible en gras (2 %);325;🌱
Beignets, levés à la levure, fourrés à la gelée;284;🌱
Muffins, anglais, blé entier;417;🍞
Muffins, anglais, raisins secs-cannelle, grillés (comprend pomme-cannelle);39;:cake:
Muffins, anglais, blé;412;🍞
Beignets, levés à la levure, glacés, enrichis (comprend les petits pains au miel);281;🌱
Pâtisserie danoise, fromage;402;🥐
Pâte danoise, fruit, enrichie (comprend pomme, cannelle, raisin sec, citron, framboise, fraise);267;🥐
Pâte danoise, cannelle, enrichie;348;🥐
Beignets, crullers français, glacés;147;🍩
Beignets, levés à la levure, fourrés à la crème;311;🌱
Craquelins, blé, sandwich, avec garniture au beurre d'arachide;674;🌱
Croûtons assaisonnés;525;🍞
Craquelins, blé, sandwich, avec garniture au fromage;472;🍞
Craquelin, repas;456;🍞
Croûtons nature;586;🍞
Craquelins, blé entier;48;🍞
Craquelins, matzo, blé entier;62;🍞
Craquelins, seigle, type sandwich avec garniture au fromage;442;🍞
Crackers, saltines (y compris huître, soda, soupe);45;🍞
Crackers, matzo, oeuf;624;🍞
Biscuits, sandwich à la vanille fourré à la crème;212;🍪
Pâte feuilletée, surgelée, prête à cuire, cuite au four;367;🥮
Craquelins, matzo, nature;494;🍞
Crackers, pain croustillant, seigle;403;🍞
Biscuits, gaufrettes au sucre fourrées à la crème, régulières;192;🍪
Biscuits, sandwich au chocolat, fourrés à la crème, diététiques spéciaux;213;🌱
Biscuits, pépites de chocolat, préparés commercialement, diététiques spéciaux;191;🌱
Biscuits, flocons d'avoine, préparés commercialement, diététiques spéciaux;23;🍪
Biscuits, beurre d'arachide, pâte réfrigérée, cuits au four;453;🍪
Biscuits, brownies, mélange sec, sans sucre;136;🍪
Biscuits, sucre, pâte réfrigérée, cuits;23;🍪
Biscuits, beurre d'arachide, préparés commercialement, de type mou;268;🍪
Biscuits, beurre d'arachide, préparés commercialement, réguliers;485;🍪
Biscuits, mélasse;263;🍪
Biscuits, flocons d'avoine, préparés commercialement, réguliers;295;🍪
Biscuits, flocons d'avoine, préparés commercialement, de type mou;301;🍪
Biscuits, beurre de cacahuète, pâte réfrigérée;412;🍪
Biscuits, fortune;203;🍪
Biscuits, barres aux figues;145;🍪
Biscuits, sandwich au chocolat, fourrés à la crème, réguliers, enrobés de chocolat;176;🍪
Biscuits, guimauve, enrobés de chocolat (comprend les tartes à la guimauve);142;🍪
Biscuits, sandwich au chocolat, fourrés à la crème, réguliers;23;🍪
Biscuits aux pépites de chocolat, préparés commercialement, de type mou;177;🍪
Biscuits, gaufrettes au chocolat;308;🍪
Biscuits, pépites de chocolat, préparés commercialement, réguliers, faibles en gras;282;🌱
Biscuits, pépites de chocolat, préparés commercialement, réguliers, riches en matières grasses, enrichis;213;🌱
Gâteau, blanc, préparé à partir de la recette sans glaçage;281;🌱
Biscuits, brownies, préparés commercialement;241;🍪
Gâteau, gâteau au fromage, préparé à partir d'un mélange, type sans cuisson;264;🍰
Gâteau, jaune, préparé à partir de la recette sans glaçage;266;🍰
Gâteau, gâteau au fromage, préparé commercialement;258;:cake:
Gâteau, type pouding, blanc, enrichi, mélange sec;183;🌱
Gâteau, éponge, préparé à partir de la recette;374;🌱
Gâteau, blanc, mélange sec, diététique spécial (comprend aromatisé au citron);144;🌱
Gâteau, livre, préparé commercialement, beurre (y compris frais et congelé);239;:cake:
Gâteau, ananas à l'envers, préparé à partir de la recette;173;🍰
Gâteau, éponge, préparé commercialement;263;🌱
Gâteau, blanc, préparé à partir d'une recette avec glaçage à la noix de coco;228;🌱
Gâteau, gâteau au café, fromage;352;🍰
Gâteau, tarte à la crème boston, préparé commercialement;119;🌱
Gâteau, pain d'épice, mélange sec;209;🍰
Gâteau, gâteau au café, cannelle avec garniture de chapelure, préparé commercialement, enrichi;324;🍰
Gâteau, chocolat, préparé à partir de recette sans glaçage;265;🌱
Gâteau, pain d'épice, préparé à partir de la recette;195;🍰
Pain, farce, pain de maïs, mélange sec;498;🍞
Pain, blé entier, préparé à partir de la recette;403;🍞
Gâteau, nourriture des anges, mélange sec, préparé;343;:cake:
Pain, farce, pain de maïs, mélange sec, préparé;145;🍞
Gâteau, nourriture des anges, préparé commercialement;334;:cake:
Pain, blé entier, préparé à partir de la recette, grillé;442;🍞
Pain, blé, grillé;315;🍞
Pain, blé entier, préparé commercialement, grillé;308;🌱
Pain, raisins secs, enrichi, grillé;392;🍞
Pain, seigle;411;🍞
Pain, hypocalorique, son d'avoine;165;🍞
Pain, hypocalorique, son d'avoine, grillé;196;🌱
Pain, seigle, grillé;451;🍞
Pain, raisins secs, enrichi;361;🍞
Pain, son d'avoine;518;🍞
Pain, flocons d'avoine;414;🍞
Pain, flocons d'avoine, grillé;45;🍞
Pain, son d'avoine, grillé;57;🍞
Pain, œuf, grillé;522;🍞
Pain, œuf;475;🍞
Pain, blé concassé;419;🍞
Biscuits, nature ou au babeurre, préparés à partir de la recette;347;🍪
Biscuits, grains mélangés, pâte réfrigérée;305;🌱
Biscuits, nature ou babeurre, pâte réfrigérée, plus grasse;24;🍪
Biscuits, nature ou au babeurre, congelés, cuits au four;308;🍪
Bagels, son d'avoine;526;🍞
Bagels, cannelle-raisins;474;🥯
Bagels, cannelle-raisins, grillés;51;🥯
Agneau, australien, importé, frais, cuisse, fond, désossé, maigre et gras séparable, paré à 1/8 de gras, cru;78;🌱
Agneau, Australien, importé, frais, côtelette, français, dénudé, non désossé, maigre séparable seulement, paré à 0 gras, cuit, grillé;1233;🌱
Agneau, australien, importé, frais, carré, rôti, français, dénudé, non désossé, maigre et gras séparable, paré à 0 gras, cuit, rôti;965;🌱
Agneau, australien, importé, frais, cuisse, fond, désossé, maigre et gras séparable, paré à 1/8 de gras, cuit, rôti;1024;🌱
Agneau, australien, importé, frais, carré, rôti, français, avec os, maigre et gras séparable, paré à 1/8 de gras, cuit, rôti;965;🌱
Agneau, australien, importé, frais, filet, désossé, maigre et gras séparable, paré à 1/8 de gras, cru;864;🌱
Agneau, australien, importé, frais, cuisse, trotteur, non désossé, maigre séparable seulement, paré à 1/8 de gras, cuit, rôti;1193;🌱
Agneau, australien, importé, frais, gras de couture, cru;582;🍖
Agneau, Australien, importé, frais, gigot, sans trotteur, non désossé, maigre séparable seulement, paré à 1/8 de gras, cru;859;🌱
Agneau, australien, importé, frais, gras de couture, cuit;513;🌱
Agneau, australien, importé, frais, cuisse, bas, désossé, maigre séparable seulement, paré à 1/8 de gras, cru;828;🌱
Veau, épaule, côtelette de palette, maigre et gras séparable, cuit, grillé;1038;🌱
Veau, jarret avant, osso buco, maigre et gras séparable, cuit, braisé;1127;🌱
Agneau, australien, importé, frais, filet, désossé, maigre séparable seulement, paré à 1/8 de gras, cru;871;🌱
Veau, longe, côtelette, maigre et gras séparable, cuit, grillé;1131;🌱
Veau, jarret, maigre séparable seulement, cru;798;🍖
Veau, jarret avant, osso buco, maigre séparable seulement, cuit, braisé;1175;🌱
Veau, jarret, maigre et gras séparable, cru;778;🌱
Veau, graisse de couture seulement, cuit;45;🌱
Veau, longe, côtelette, maigre séparable seulement, cuit, grillé;12;🌱
Veau, gigot, haut de ronde, sans chapeau, escalope, désossé, cru;89;🌱
Agneau, Nouvelle-Zélande, importé, carré - entièrement français, maigre et gras séparable, cuit, rôti rapidement;928;🌱
Agneau, Nouvelle-Zélande, importé, cuisse désossée en tunnel, sans jarret, maigre et gras séparable, cuit, rôti lentement;922;🌱
Agneau, Nouvelle-Zélande, importé, carré - entièrement français, maigre et gras séparable, cru;783;🌱
Agneau, Nouvelle-Zélande, importé, côtelettes de cou, maigre et gras séparable, cuit, braisé;1124;🌱
Agneau, Nouvelle-Zélande, importé, épaule en filet, roulé, désossé, maigre et gras séparable, cuit, rôti lentement;845;🌱
Agneau, Nouvelle-Zélande, importé, côtelettes de cou, maigre et gras séparable, cru;71;🌱
Agneau, Nouvelle-Zélande, importé, filet, maigre et gras séparable, cuit, frit rapidement;1098;🌱
Agneau, Nouvelle-Zélande, importé, longe, désossé, maigre et gras séparable, cru;845;🌱
Agneau, Nouvelle-Zélande, importé, jarret arrière, maigre et gras séparable, cuit, braisé;1165;🍖
Agneau, Nouvelle-Zélande, importé, rabat, désossé, maigre et gras séparable, cuit, braisé;807;🌱
Agneau, Nouvelle-Zélande, importé, rabat, désossé, maigre et gras séparable, cru;637;🌱
Agneau, Nouvelle-Zélande, importé, longe, désossé, maigre et gras séparable, cuit, rôti rapidement;1141;🌱
Agneau, Nouvelle-Zélande, importé, jarret arrière, maigre et gras séparable, cru;724;🌱
Agneau, Nouvelle-Zélande, importé, carré - entièrement français, maigre séparable seulement, cuit, rôti rapidement;961;🌱
Agneau, Nouvelle-Zélande, importé, épaule en filet, roulé, désossé, maigre séparable seulement, cru;796;🌱
Agneau, Nouvelle-Zélande, importé, épaule en filet, roulé, désossé, maigre séparable seulement, cuit, rôti lentement;99;🌱
Agneau, Nouvelle-Zélande, importé, selle de longe, maigre séparable seulement, cru;822;🌱
Agneau, Nouvelle-Zélande, importé, côtelettes de cou, maigre séparable seulement, cuit, braisé;1237;🌱
Agneau, Nouvelle-Zélande, importé, langue - coupe suisse, cru;562;🌱
Agneau, Nouvelle-Zélande, importé, filet, maigre séparable seulement, cru;809;🌱
Agneau, Nouvelle-Zélande, importé, selle de longe, maigre séparable seulement, cuit, rôti rapidement;1005;🌱
Agneau, Nouvelle-Zélande, importé, filet, maigre séparable seulement, cuit, frit rapidement;1101;🌱
Agneau, Nouvelle-Zélande, importé, agneau haché, cuit, braisé;89;🍖
Agneau, Nouvelle-Zélande, importé, agneau haché, cru;801;🍖
Agneau, Nouvelle-Zélande, importé, testicules, cuit, trempé et frit;828;🍖
Agneau, Nouvelle-Zélande, importé, testicules, cru;449;🐑
Agneau, Nouvelle-Zélande, importé, langue - coupe suisse, cuit, trempé et mijoté;69;🍖
Agneau, Nouvelle-Zélande, importé, foie, cru;815;🍖
Agneau, Nouvelle-Zélande, importé, foie, cuit, trempé et frit;1016;🍖
