name;phe;emoji
Frankfurter, Fleisch und Geflügel, nicht erhitzt;359;🍔
Kielbasa, fertig gekocht, gegrillt;445;🌱
Bologna, Huhn, Schwein;413;🍖
Leberkäse, Schweinefleisch;716;🍖
Leberwurst, Leberwurst, Schweinefleisch;617;🍖
Wurst, Truthahn, frisch, gekocht;866;🍗
Schinken, gehackt;641;🍖
Knackwurst, Knockwurst, Schweinefleisch, Rindfleisch;501;🍖
Schinkensalataufstrich;354;:ham:
Schinken, geschnitten, normal (ca. 11 % Fett);497;🍖
Corned Beef Laib, geliert;81;🥩
Laib, Huhn, Schwein und Rind der holländischen Marke;718;🌱
Hühneraufstrich;687;🌱
Wildfleisch, Karibu, roh;1006;🍖
Bologna, Türkei;457;🌱
Wildfleisch, Karibu, gekocht, gebraten;1324;🍖
Bologna, Schweinefleisch;585;🍖
Wildfleisch, Hirsch, roh;937;🦌
Bison, gemahlen, mit Gras gefüttert, gekocht;1081;🍔
Wildfleisch, Bison, trennbar nur mager, gekocht, gebraten;1065;🍖
Wildfleisch, Bison, trennbar nur mager, roh;809;🍖
Wildfleisch, Antilope, gekocht, gebraten;1166;🍖
Kalb, Australisch, Rippe, Rippenbraten, mager und fett trennbar, roh;72;🌱
Kalbfleisch, Roastbeef, trennbar nur mager, gekocht, gebraten;1062;🌱
Kalbfleisch, Roastbeef, trennbar nur mager, roh;815;🌱
Kalb, Schulter, Blatt, mager und fett trennbar, gekocht, gebraten;1015;🌱
Kalb, Schulter, Blattkotelett, trennbar nur mager, roh;791;🌱
Kalbfleisch, gewürfelt für Eintopf (Keule und Schulter), trennbar nur mager, roh;818;🌱
Kalb, Schulter, Blatt, trennbar nur mager, gekocht, geschmort;1318;🌱
Kalbfleisch, Roastbeef, trennbar nur mager, gekocht, geschmort;1371;🌱
Kalb, Schulter, Arm, mager und fett trennbar, roh;781;🌱
Kalb, Schulter, Arm, mager und fett trennbar, gekocht, geschmort;1357;🌱
Kalb, Schulter, ganz (Arm und Blatt), trennbar nur mager, gekocht, gebraten;1042;🌱
Kalb, Schulter, Blatt, mager und fett trennbar, gekocht, geschmort;1262;🌱
Kalb, Schulter, ganz (Arm und Blatt), trennbar nur mager, gekocht, geschmort;1359;🌱
Kalbs-, Schulter-, Blattkotelett, mager und fett trennbar, roh;755;🌱
Kalb, Rippe, trennbar nur mager, roh;806;🌱
Kalb, Rippe, mager und fett trennbar, gekocht, gebraten;967;🌱
Kalb, Rippe, trennbar nur mager, gekocht, gebraten;104;🌱
Kalb, Lende, trennbar nur mager, roh;882;🍖
Kalbfleisch, Rippchen, trennbar nur mager, gekocht, geschmort;139;🌱
Kalb, Keule (oben rund), mager und fett trennbar, gekocht, gebraten, nicht paniert;1281;🌱
Kalb, Lende, mager und fett trennbar, gekocht, geschmort;1218;🌱
Kalb, Lende, mager und fett trennbar, gekocht, gebraten;1001;🌱
Kalbfleisch, Keule (oben rund), trennbar nur mager, gekocht, gebraten;1133;🌱
Kalb, Keule (oben rund), mager und fett trennbar, gekocht, gebraten;1118;🌱
Kalb, Lende, mager und fett trennbar, roh;81;🌱
Lamm, Neuseeland, importiert, gefroren, Schulter, ganz (Arm und Blatt), trennbar, nur mager, gekocht, geschmort;1386;🌱
Kalb, Keule (oben rund), mager und fett trennbar, gekocht, gebraten, paniert;1129;🌱
Kalbfleisch, zusammengesetzt aus getrimmten Einzelhandelsstücken, nur mager trennbar, roh;815;🌱
Kalbfleisch, Keule (obere Runde), mager und fett trennbar, gekocht, geschmort;1459;🌱
Kalbfleisch, zusammengesetzt aus getrimmten Einzelhandelsstücken, trennbar mager und fett, gegart;1215;🌱
Kalbfleisch, zusammengesetzt aus getrimmten Teilstücken, trennbar mager und fett, roh;781;🌱
Erdnüsse, Virginia, in Öl geröstet, ohne Salz;1341;🌱
Lamm, Neuseeland, importiert, Rack - teilweise französisch, mager und fett trennbar, roh;714;🌱
Lamm, Neuseeland, importiert, Lendenkotelett, nur mager trennbar, roh;787;🌱
Lamm, Neuseeland, importiert, gefroren, Lende, nur mager trennbar, gekocht, gebraten;1193;🌱
Lamm, Neuseeland, importiert, Rack - teilfranzösisch, mager und fett trennbar, gekocht, schnell gebraten;869;🌱
Erdnüsse, Valencia, in Öl geröstet, ohne Salz;1402;🌱
Limabohnen, dünnkernig (Baby), reife Kerne, gekocht, gekocht, mit Salz;463;🌱
Kichererbsen (Kicherbohnen, Bengal-Gramm), reife Samen, in Dosen, abgetropft, in Leitungswasser gespült;379;🌱
Limabohnen, große, reife Samen, gekocht, gekocht, mit Salz;449;🌱
Mottenbohnen, reife Samen, gekocht, gekocht, mit Salz;35;🍲
Erdnüsse, spanisch, in Öl geröstet, ohne Salz;1452;🌱
Erdnüsse, alle Sorten, trocken geröstet, ohne Salz;1227;🌱
Lupinen, reife Samen, gekocht, gekocht, mit Salz;618;🌱
Kichererbsen (Kicherbohnen, Bengal-Gramm), reife Samen, Konserven, abgetropfte Feststoffe;38;🌱
Bohnen, Pinto, reife Samen, gekocht, gekocht, mit Salz;45;🍲
Bohnen, Pinto, reife Samen, Konserven, abgetropfte Feststoffe, in Leitungswasser gespült;363;🍚
Kichererbsen (Kicherbohnen, Bengal-Gramm), reife Samen, gekocht, gekocht, mit Salz;475;🌱
Ackerbohnen (Ackerbohnen), reife Samen, gekocht, gekocht, mit Salz;321;🌱
Bohnen, rosa, reife Samen, gekocht, gekocht, mit Salz;49;🍚
Bohnen, Marine, reife Samen, gekocht, gekocht, mit Salz;471;🍲
Bohnen, Niere, California Red, reife Samen, gekocht, gekocht, mit Salz;494;🌱
Bohnen, große nördliche, reife Samen, in Dosen, natriumarm;435;🍽
Bohnen, Adzuki, reife Samen, gekocht, gekocht, mit Salz;398;🍲
Bohnen, Nieren, alle Arten, reife Samen, gekocht, gekocht, mit Salz;469;🍲
Bohnen, große nördliche, reife Samen, gekocht, gekocht, mit Salz;451;🍚
Cowpeas, gewöhnlich (Blackeyes, Crowder, Southern), reife Samen, in Dosen, einfach;277;🍚
Kuherbsen, gewöhnlich (schwarze Augen, Crowder, Southern), reife Samen, in Dosen mit Schweinefleisch;16;🍲
Kuherbsen, gewöhnlich (schwarze Augen, Crowder, Southern), reife Samen, roh;1373;🌱
Kuherbsen, Gemeine (Schwarzaugen, Crowder, Southern), reife Samen, gekocht, gekocht, ohne Salz;451;🌱
Ackerbohnen (Ackerbohnen), reife Samen, gekocht, gekocht, ohne Salz;321;🌱
Ackerbohnen (Ackerbohnen), reife Samen, Konserven;231;🌱
Johannisbrotmehl;151;🍪
Kichererbsen (Kicherbohnen, Bengal-Gramm), reife Samen, gekocht, gekocht, ohne Salz;475;🌱
Kichererbsen (Kicherbohnen, Bengal-Gramm), reife Samen, roh;1103;🌱
Bohnen, gelbe, reife Samen, gekocht, gekocht, ohne Salz;496;🍯
Bohnen, rosa, reife Samen, roh;1133;🌱
Bohnen, Marineblau, reife Samen, in Dosen;444;🍽
Bohnen, kleine weiße, reife Samen, gekocht, gekocht, ohne Salz;485;🌱
Bohnen, Marine, reife Samen, gekocht, gekocht, ohne Salz;471;🍲
Bohnen, gelbe, reife Samen, roh;119;🌽
Bohnen, kleine weiße, reife Samen, roh;1141;🌱
Bohnen, Nieren, alle Arten, reife Samen, gekocht, gekocht, ohne Salz;511;🍲
Bohnen, Niere, rot, reife Samen, roh;1218;🌱
Bohnen, Kidney, California Red, reife Samen, roh;1318;🌱
Bohnen, Kidney, California Red, reife Samen, gekocht, gekocht, ohne Salz;494;🌱
Bohnen, Marineblau, reife Samen, roh;1158;🌱
Bohnen, Nieren, alle Arten, reife Samen, Konserven;309;🌱
Bohnen, schwarz, reife Samen, roh;1168;🌱
Bohnen, französische, reife Samen, roh;1017;🌱
Bohnen, französische, reife Samen, gekocht, gekocht, ohne Salz;381;🍲
Bohnen, schwarze, reife Samen, gekocht, gekocht, ohne Salz;479;🍽
Bohnen, Cranberry (römisch), reife Samen, gekocht, gekocht, ohne Salz;505;🌱
Bohnen, Cranberry (römisch), reife Samen, Konserven;3;🌱
Yokan, zubereitet aus Adzukibohnen und Zucker;174;🍡
Bohnen, gebacken, aus der Dose, mit Schweinefleisch und Tomatensauce;238;🍝
Bohnen, Adzuki, reife Samen, gekocht, gekocht, ohne Salz;398;🍚
Bohnen, Adzuki, reife Samen, roh;1052;🌱
Bohnen, Adzuki, reife Samen, in Dosen, gesüßt;201;🍚
Bohnen, gebacken, aus der Dose, mit Schweinefleisch und süßer Soße;258;🍽
Bohnen, gebacken, hausgemacht;287;🍽
Fisch, Lachs, rosa, in Dosen, abgetropft, ohne Haut und Gräten;1014;🌱
Lachs, Sockeye, Konserven, abgetropfte Feststoffe, ohne Haut und Knochen;1119;🌱
Fisch, Wels, Kanal, wild, gekocht, trockene Hitze;721;🌱
Fisch, Lachs, Coho, wild, gekocht, trockene Hitze;915;🌱
Fisch, Lachs, Coho, gezüchtet, gekocht, trockene Hitze;949;🐟
Fisch, Forelle, Regenbogen, gezüchtet, gekocht, trockene Hitze;973;🐟
Fisch, Lachs, Coho, gezüchtet, roh;83;🐟
Fisch, Forelle, Regenbogen, gezüchtet, roh;815;🐟
Fisch, Felchen, gemischte Arten, roh;745;🐟
Fisch, Steinbutt, europäisch, roh;627;🐟
Fisch, Felchen, gemischte Arten, geräuchert;914;🐟
Fisch, Thunfisch, leicht, in Wasser konserviert, abgetropfte Feststoffe (umfasst Lebensmittel für das Lebensmittelverteilungsprogramm des USDA);727;🐟
Fisch, Wittling, gemischte Arten, roh;715;🐟
Fisch, Thunfisch, frisch, Bluefin, gekocht, trockene Hitze;1168;🌱
Fisch, Schwertfisch, gekocht, trockene Hitze;922;🐟
Fisch, Thunfisch, leicht, in Öl eingelegt, abgetropfte Feststoffe;1137;🐟
Fisch, Thunfisch, frisch, Roter Thun, roh;911;🐟
Fisch, Tilefish, roh;683;🐟
Fisch, Stör, gemischte Arten, roh;63;🐟
Fisch, Schnapper, gemischte Arten, gekocht, trockene Hitze;1027;🐟
Fisch, Surimi;595;🐟
Fisch, Spot, roh;723;🐟
Fisch, Schwertfisch, roh;773;🐟
Fisch, Schnapper, gemischte Arten, roh;801;🐟
Fisch, Hai, gemischte Arten, roh;819;🐟
Fisch, Lachs, Sockeye, gekocht, trockene Hitze;1086;🌱
Fisch, Meerforelle, gemischte Arten, roh;654;🐟
Fisch, Wolfsbarsch, gemischte Arten, gekocht, trockene Hitze;923;🐟
Fisch, Lachs, Sockeye, Konserven, abgetropfte Feststoffe;1003;🐟
Fisch, Shad, amerikanisch, roh;661;🐟
Fisch, Lachs, Pink, Konserve, Gesamtdoseninhalt;811;🐟
Fisch, Lachs, Kumpel, roh;786;🐟
Fisch, Lachs, Chinook, roh;783;🐟
Fisch, Lachs, Chinook, geräuchert;714;🐟
Fisch, Lachs, Sockeye, roh;913;🐟
Fisch, Lachs, Atlantik, wild, roh;775;🐟
Fisch, Drachenkopf, Pazifik, gemischte Arten, roh;772;🐟
Fisch, Pompano, Florida, gekocht, trockene Hitze;925;🌱
Fisch, Sablefish, geräuchert;689;🐟
Fisch, Pompano, Florida, roh;721;🐟
Fisch, Milchfisch, roh;802;🐟
Fisch, Hecht, Nordfisch, roh;752;🐟
Fisch, Barsch, gemischte Arten, gekocht, trockene Hitze;97;🐟
Fisch, Seelachs, Alaska, gekocht, trockene Hitze (kann Zusätze enthalten, um Feuchtigkeit zu speichern);917;🐟
Fisch, Schmollmund, Ozean, roh;65;🐟
Fisch, Seeteufel, roh;565;🐟
Fisch, Barsch, gemischte Arten, roh;757;🐟
Fisch, Makrele, Spanisch, gekocht, trockene Hitze;921;🌱
Fisch, Hering, Atlantik, gekippt;96;🐟
Fisch, Hering, Pazifik, roh;64;🐟
Fisch, Makrele, Spanisch, roh;753;🐟
Fisch, Leng, roh;741;🐟
Fisch, Makrele, Pazifik und Jack, gemischte Arten, roh;783;🐟
Fisch, Lingcod, roh;689;🐟
Alkoholisches Getränk, destilliert, alle (Gin, Rum, Wodka, Whisky) 94 Proof;0;🍸
Alkoholisches Getränk, destilliert, alle (Gin, Rum, Wodka, Whiskey) 100 Proof;0;🍸
Hähnchen, Schmorbraten, helles Fleisch, nur Fleisch, gekocht, geschmort;1311;🌱
Getränke, Kaffee-Ersatz, Getreidegetränke, Pulver, zubereitet mit Vollmilch;16;🌱
Hähnchen, Schmorbraten, helles Fleisch, nur Fleisch, roh;916;🌱
Huhn, Kapaun, Fleisch und Haut, gekocht, gebraten;1128;🍗
Huhn, Kapaune, Fleisch und Haut, roh;739;🌱
Huhn, Braten, dunkles Fleisch, nur Fleisch, gekocht, gebraten;923;🌱
Huhn, gedünstet, Fleisch und Haut sowie Innereien und Hals, roh;688;🌱
Huhn, Braten, nur Fleisch, roh;807;🌱
Huhn, Braten, dunkles Fleisch, nur Fleisch, roh;744;🍗
Huhn, Braten, helles Fleisch, nur Fleisch, gekocht, gebraten;1077;🌱
Huhn, Schmorbraten, Innereien, roh;807;🌱
Hähnchen, Schmorbraten, Innereien, gekocht, gekocht;116;🌱
Huhn, Brathähnchen oder Friteusen, Flügel, nur Fleisch, roh;872;🌱
Huhn, Braten, Fleisch und Haut, gekocht, gebraten;929;🌱
Huhn, Braten, Fleisch und Haut und Innereien und Hälse, gekocht, gebraten;938;🌱
Huhn, Brathähnchen oder Friteusen, Flügel, Fleisch und Haut, gekocht, gedünstet;87;🌱
Hähnchen, Brathähnchen oder Fritteusen, dunkles Fleisch, Keule, nur Fleisch, roh;785;🌱
Huhn, Brathähnchen oder Friteusen, Flügel, Fleisch und Haut, gekocht, gebraten, Mehl;1002;🌱
Huhn, Brathähnchen oder Friteusen, Flügel, Fleisch und Haut, gekocht, gebraten, Teig;785;🌱
Hähnchen, Brathähnchen oder Fritteusen, Schenkel, Fleisch und Haut, gekocht, gebraten;9;🌱
Huhn, Brathähnchen oder Friteusen, Flügel, Fleisch und Haut, gekocht, gebraten;96;🌱
Hähnchen, Brathähnchen oder Fritteusen, Schenkel, Fleisch und Haut, gekocht, gedünstet;905;🌱
Huhn, Broiler oder Bratpfannen, Hals, Fleisch und Haut, gekocht, gebraten, Teig;773;🌱
Hähnchen, Brathähnchen oder Bratpfannen, Hals, Fleisch und Haut, gegart gekocht;731;🌱
Huhn, Brathähnchen oder Fritteusen, Nacken, nur Fleisch, roh;696;🌱
Huhn, Brathähnchen oder Friteusen, Hals, Fleisch und Haut, gekocht, gebraten, Mehl;92;🌱
Hähnchen, Brathähnchen oder Fritteusen, Schenkel, Fleisch und Haut, gekocht, gebraten, Mehl;1051;🌱
Huhn, Brathähnchen oder Fritteusen, Bein, nur Fleisch, roh;765;🌱
Huhn, Brathähnchen oder Fritteusen, Bein, Fleisch und Haut, gekocht, gedünstet;942;🌱
Huhn, Brathähnchen oder Friteusen, Bein, Fleisch und Haut, gekocht, gebraten, Mehl;1054;🌱
Hähnchen, Broiler oder Bratpfannen, Bein, Fleisch und Haut, gekocht, gebraten, Teig;87;🌱
Hähnchen, Masthähnchen oder Fritteusen, Bein, Fleisch und Haut, gekocht, gebraten;955;🌱
Hähnchen, Brathähnchen oder Fritteusen, dunkles Fleisch, Unterschenkel, nur Fleisch, roh;775;🌱
Hähnchen, Brathähnchen oder Fritteusen, Keule, Fleisch und Haut, gekocht, gebraten, Mehl;1058;🌱
Backfett, industriell, Soja (teilweise gehärtet) zum Backen und Konfekt;0;🌱
Hähnchen, Brathähnchen oder Fritteusen, Keulen, Fleisch und Haut, gekocht, gedünstet;988;🌱
Hähnchen, Brathähnchen oder Fritteusen, Keulen, Fleisch und Haut, gekocht, gebraten;914;🌱
Öl, industriell, Soja (teilweise gehärtet), Palmöl, Hauptverwendungszwecke für Glasuren und Füllungen;0;🌱
Öl, industriell, Palmkern (gehärtet), Füllfett;0;🌱
Öl, industriell, Palmkern (gehärtet), Süßwarenfett, Zwischenprodukt;0;🌱
Öl, industriell, Palmkern (gehärtet), Süßwarenfett, verwendet ähnlich wie 95-Grad-Hartbutter;0;🌱
Backfett, industriell, Soja (teilweise gehärtet), gießbares flüssiges Backfett;0;🌱
Öl, Industrie-, Palmkern-, Süßwarenfett, Verwendung ähnlich hochwertiger Kakaobutter;0;🌱
Öl, industriell, Soja, raffiniert, für Woks und leichtes Braten;0;🍜
Öl, industriell, Kokosnuss, Hauptverwendungszwecke Bonbonbeschichtungen, Ölsprays, Rösten von Nüssen;0;🌱
Salatdressing, Mayonnaise, leicht;2;🌱
Öl, industriell, Soja (teilweise gehärtet), Hauptverwendung von Popcorn und Aromagemüse;0;🌱
Fett, Truthahn;0;🌱
Fett, Gans;0;🍗
Öl, Sojabohnen, Salat oder Kochen (teilweise gehärtet) und Baumwollsamen;0;🌱
Öl, Ucuhubabutter;0;🌱
Backfett, Kokosnuss (gehärtet) und/oder Palmkern (gehärtet);0;🌱
Kürzung Industrie, Sojabohnen (gehärtet) und Baumwollsaat;0;🌱
Verkürzung Industrie-, Schmalz- und Pflanzenöl;0;🍔
Shortening Braten (Heavy Duty), Rindertalg und Baumwollsaat;0;🌱
Öl, Cupu assu;0;🍛
Fett, Huhn;0;🌱
Babynahrung, Müsli, gemischt, mit Bananen, zubereitet mit Vollmilch;18;🍼
Babynahrung, Müsli, Reis, mit Bananen, zubereitet mit Vollmilch;163;🍼
Babynahrung, Müsli, Haferflocken, zubereitet mit Vollmilch;222;🍼
Babynahrung, Müsli, proteinreich, zubereitet mit Vollmilch;443;🍼
Babynahrung, Müsli, gemischt, zubereitet mit Vollmilch;202;🍼
Babynahrung, Snack, GERBER, GRADUATES, JOGHURT MELTS;622;🍼
Babynahrung, Abendessen, Rindernudeln, Junior;117;🍝
Babynahrung, Getränke, GERBER, ABSCHLÜSSE, FRUCHTSPRITZER;2;🍼
Babynahrung, Gemüse, gemischtes Gemüse, abgeseiht;47;🍼
Babynahrung, Gemüse, Karotten, passiert;24;🌱
Babynahrung, Gemüse, Rüben, passiert;18;🌱
Babynahrung, Gemüse, Karotten, Junior;25;🌱
Babynahrung, Abendessen, Hühnereintopf, Kleinkind;213;🌱
Babynahrung, Abendessen, Makkaroni und Tomaten und Rindfleisch, Junior;112;🍝
Babynahrung, Abendessen, Gemüse und Rindfleisch, abgeseiht;103;🍼
Babynahrung, Abendessen, Spaghetti und Tomaten und Fleisch, Kleinkind;241;🍝
Babynahrung, Abendessen, Gemüse und Rindfleisch, Junior;97;🍼
Babynahrung, GERBER, 2. Lebensmittel, Apfel, Karotte und Kürbis, Bio;42;🍎
Babynahrung, Fleisch, Fleischsticks, Junior;607;🍖
Babynahrung, Abendessen, Lasagne vom Rind, Kleinkind;182;🍝
Babynahrung, Snack, GERBER GRADUATE FRUCHTSTREIFEN, Echte Fruchtriegel;0;:baby:
Babynahrung, Fleisch, Huhn, passiert;558;🍼
Babynahrung, Fleisch, Putenstäbchen, Junior;61;🍼
Babynahrung, Fleisch, Schinken, Junior;576;🍖
Babynahrung, Fleisch, Lamm, Junior;598;🍖
Grüne Minze, frisch;168;🌱
Babynahrung, Fruchtsäfte, Fruchtmischung, Kleinkind;0;🌱
Rosmarin, frisch;169;🌱
Clif Z-Bar;287;🌱
Pfefferminze, frisch;191;🍃
Essig, Apfelwein;0;:apple:
Eis, Softeis, Schokolade;176;🍦
Salz, Tisch;0;🧂
Ei-Ersatz, flüssig oder gefroren, fettfrei;645;🥚
Joghurt, Obst, fettarm, 9 Gramm Protein pro 8 Unzen, angereichert mit Vitamin D;217;🌱
Joghurt, Fruchtsorte, fettfrei, angereichert mit Vitamin D;27;🌱
Joghurt, Obst, fettarm, 10 Gramm Protein pro 8 Unzen, angereichert mit Vitamin D;238;🌱
Milch, trocken, ganz, ohne Zusatz von Vitamin D;1271;🌱
Joghurt, Obst, fettarm, mit kalorienarmer Süßung;265;🌱
Käse, Parmesan, trocken gerieben, fettreduziert;1604;🧀
Sahneersatz, aromatisiert, flüssig;33;🍦
Milch, Schokolade, flüssig, kommerziell, fettreduziert, mit Calciumzusatz;14;🌱
Käse, natriumarm, Cheddar oder Colby;1179;🧀
Käse, fettarm, Cheddar oder Colby;1179;🧀
Milch, flüssig, 1 % Fett, ohne Zusatz von Vitamin A und Vitamin D;174;🌱
Joghurt, Griechisch, 2 % Fett, Limettenmischung, CHOBANI;386;🌱
Käse, Ziege, halbweicher Typ;859;🌱
Käse, mexikanisch, Queso Asadero;119;🧀
Käse, Ziege, weicher Typ;737;🌱
Käse, Mexikaner, Queso-Chihuahua;1037;🧀
Ei, Eigelb, roh, gefroren, gesalzen, pasteurisiert;61;🥚
Ei, Eigelb, getrocknet;1472;🥚
Milch, fettfrei, flüssig, ohne Zusatz von Vitamin A und Vitamin D (fettfrei oder entrahmt);175;🌱
Butter, ohne Salz;41;🌱
Käse, Parmesan, gerieben;2234;🧀
Ei, weiß, getrocknet, Flocken, stabilisiert, glukosereduziert;4837;🌱
Ei, ganz, getrocknet, stabilisiert, glukosereduziert;2721;🥚
Ei, ganz, gekocht, gebraten;736;🍳
Ei, Eiweiß, getrocknet, Pulver, stabilisiert, glukosereduziert;5181;🥚
Ei, ganz, gekocht, hart gekocht;668;🥚
Käse, Edamer;1434;🧀
Ei, Eigelb, roh, gefroren, pasteurisiert;689;🥚
Ei, Eigelb, roh, gefroren, gezuckert, pasteurisiert;607;🍳
Käsecreme;291;🧀
Käse, Feta;675;🧀
Käse, Cheshire;1231;🧀
Käse, Kümmel;1326;🧀
Käse, colby;1251;🧀
Käse, Hüttenkäse, fettarm, 1% Milchfett;668;🧀
Käse, Cheddar (einschließlich Lebensmittel für das Food Distribution Program des USDA);1074;🧀
Butter, geschlagen, mit Salz;41;🌱
Butteröl, wasserfrei;14;🌱
Rind, Lende, Lendensteak, knochenlos, nur mager trennbar, auf 1/8 Fett getrimmt, ausgewählt, roh;1011;🌱
Butter, gesalzen;41;🍞
Rind, Lende, Rinderfilet, kleiner Braten/Filet, ohne Knochen, trennbar, nur mager, auf 0 Fett getrimmt, Wahl, roh;961;🌱
Rind, Rib-Eye-Steak, ohne Knochen, ohne Lippe, mager und fett trennbar, auf 0 Fett getrimmt, Wahl, roh;746;🌱
Rind, Lende, Lendenbraten, klein gebraten, ohne Knochen, trennbar, nur mager, auf 0 Fett getrimmt, nach Wahl, gekocht, geröstet;1206;🌱
Rind, Rippe, Rückenrippen, mit Knochen, mager und fett trennbar, auf 0 Fett getrimmt, selektiert, roh;684;🌱
Rind, Rippe, Rückenrippen, mit Knochen, mager und fett trennbar, auf 0 Fett getrimmt, Wahl, roh;628;🌱
Rind, Rib-Eye-Steak, ohne Knochen, ohne Lippe, mager und fett trennbar, auf 0 Fett getrimmt, selektiert, roh;821;🌱
Rind, Tellersteak, ohne Knochen, Außenschürze, mager und fett trennbar, auf 0 Fett getrimmt, alle Qualitäten, roh;721;🌱
Rind, Tellersteak, ohne Knochen, Außenschürze, mager und fett trennbar, auf 0 Fett getrimmt, selektiert, gegart, gegrillt;1141;🌱
Rind, Rib-Eye-Steak, ohne Knochen, ohne Lippe, mager und fett trennbar, auf 0 Fett getrimmt, selektiert, gekocht, gegrillt;1073;🌱
Rind, Rib-Eye-Steak, ohne Knochen, ohne Lippe, mager und fett trennbar, auf 0 Fett getrimmt, alle Qualitäten, roh;772;🌱
Rind, Tellersteak, ohne Knochen, Außenschürze, mager und fett trennbar, auf 0 Fett getrimmt, Wahl, gekocht, gegrillt;1056;🌱
